index,n_stages,concept,s1,s2,s3,s4,s5,s6,w1,w2,w3,w4,w5,w6,E1,E2,E3,E4,E5,E6,R1,R2,R3,R4,R5,R6,Total_excess
1,2,2,3,2,-1,-1,-1,-1,5.75369,10.6473,10.6473,10.6473,10.6473,10.6473,0.982786,0.612826,0.574786,0.616577,0.615572,0.626182,1.0,0.86823695073,1.0,0.9999999990199999,1.0,1.0,4.0287279029
2,6,1,1,0,2,-1,4,-1,6.12595,11.4656,14.285,14.285,18.4791,18.4791,0.39265,0.988721,0.967689,0.963582,0.821936,0.823234,1.0,0.8117,1.0,0.99993803967,1.0,1.0,4.9578131962
3,6,1,2,1,0,4,-1,3,4.32456,9.33853,14.285,18.4791,18.4791,26.7355,0.370401,0.532086,0.974925,0.877804,0.844814,0.975989,0.073305667531,1.0,0.5021,1.0,0.9661,1.0,4.5760195542
4,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.390817,0.983902,0.989882,0.949085,0.981472,0.969418,0.108065956597,0.83291353116,1.0,0.9982,1.0,1.0,5.2645759925
5,6,1,1,-1,-1,0,2,-1,6.12595,6.12595,6.12595,11.4656,14.285,14.285,0.390219,0.350998,0.39265,0.992031,0.946557,0.8987,0.1447966413,0.3385,1.0,0.8694738978500001,0.99444920777,0.9149,3.9711549629
6,6,1,1,4,2,-1,3,-1,6.12595,10.7133,13.8584,13.8584,23.231,23.231,0.395225,0.8616,0.440845,0.513711,0.991211,0.997289,0.027592004157,0.27949999999999997,0.5323,1.0,1.0,1.0,4.1998815937
7,4,2,3,2,-1,0,-1,-1,5.75369,10.6473,10.6473,16.1685,16.1685,16.1685,0.982786,0.614442,0.622664,0.675528,0.673305,0.700024,1.0,1.0,0.9135193079199999,0.3614,1.0,0.903,4.2687489963
8,6,0,1,-1,-1,-1,0,-1,5.78631,5.78631,5.78631,5.78631,13.8631,13.8631,0.373365,0.395786,0.350875,0.403889,0.311923,0.286458,0.98021971888,0.99999999151,0.4048,0.30330966524889996,0.9441813729899999,0.9593,2.1222951862
9,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.394875,0.992031,0.950905,0.974542,0.992031,0.981177,0.06428898485199999,0.86947389785,1.0,1.0,0.8694738978500001,0.999998305062,5.2855606713
10,6,1,0,-1,4,2,3,1,6.12595,6.12595,10.7133,13.8584,23.231,26.7355,0.0732855,0.105815,0.165844,0.704417,0.789463,0.991934,0.4042,0.4514,0.9470000000000001,0.32189999999999996,0.33749999999999997,1.0,2.8307585492
11,2,2,0,3,-1,-1,-1,-1,5.52124,11.2749,11.2749,11.2749,11.2749,11.2749,0.976081,0.997804,0.917568,0.944186,0.993382,0.987636,0.054158860232,1.0,1.0,1.0,1.0,1.0,5.8166578941
12,4,1,2,3,4,1,-1,-1,4.32456,14.8134,19.7265,23.231,23.231,23.231,0.350438,0.322239,0.99555,0.990234,0.972458,0.942992,0.9163,0.1633,1.0,1.0,0.9996,0.9981,4.5739104854
13,4,1,3,1,0,-1,-1,-1,11.2751,16.2848,20.5083,20.5083,20.5083,20.5083,0.806457,0.277134,0.901482,0.906504,0.905289,0.894177,0.38490283708,0.265,0.3547,1.0,1.0,1.0,4.6910427426
14,6,1,3,0,2,-1,1,4,11.2751,16.2848,18.7111,18.7111,22.5415,26.7355,0.797409,0.547419,0.104427,0.134084,0.935125,0.972376,0.46027055224,0.99993845718,0.7323,0.9995,0.8685,1.0,3.4908415464
15,6,1,2,-1,-1,0,-1,1,4.32456,4.32456,4.32456,9.33853,9.33853,14.285,0.352835,0.348513,0.328056,0.152054,0.169987,0.906082,0.98114752219,0.3104,0.326,0.9964999999999999,0.7742,0.934051117578,2.2575284361
16,6,1,0,-1,4,1,-1,-1,6.12595,6.12595,10.7133,15.6597,15.6597,15.6597,0.0732855,0.115994,0.21997,0.970718,0.979681,0.985285,0.4042,0.9953716928399999,0.93321396221,0.9999975296099999,0.98862204225,0.9880139882060001,3.3449331229
17,5,2,0,3,-1,-1,2,-1,5.52124,11.2749,11.2749,11.2749,16.1685,16.1685,0.864948,0.987636,0.997289,0.993382,0.731889,0.612484,0.8992,1.0,1.0,1.0,1.0,0.9936,5.1876288539
18,2,2,3,0,-1,-1,-1,-1,5.75369,11.2749,11.2749,11.2749,11.2749,11.2749,0.99555,0.971366,0.98315,0.992512,0.981677,0.980277,1.0,0.9228,0.89373649821,0.9509661029400001,1.0,1.0,5.9045317385
19,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.96466,0.834088,0.972489,0.933169,0.96679,0.939935,0.4117,0.9992,1.0,0.9243999999999999,0.99880105058,0.9704351486280001,5.611130624
20,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.390219,0.971974,0.974342,0.981777,0.943716,0.943716,0.1447966413,0.8765999999999999,1.0,1.0,0.9259999999999999,0.926,5.2057444273
21,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.991934,0.955505,0.993382,0.955505,0.944186,0.991934,1.0,1.0,1.0,1.0,1.0,1.0,5.8324461373
22,5,1,4,3,2,1,0,-1,5.69944,16.9745,19.7265,23.231,26.7355,26.7355,0.622759,0.627132,0.915939,0.991934,0.955505,0.992881,0.9988,0.129,0.5386,1.0,1.0,1.0,5.1061492729
23,6,1,0,1,4,2,-1,-1,6.12595,11.4656,15.6597,18.4791,18.4791,18.4791,0.106514,0.838172,0.992881,0.837204,0.833264,0.830411,0.98671143185,0.76299794227,1.0,1.0,0.4706,1.0,4.438446589
24,5,1,1,0,4,2,-1,-1,6.12595,11.4656,15.6597,18.4791,18.4791,18.4791,0.390219,0.987991,0.985572,0.797119,0.803734,0.802277,0.1447966413,0.8441857173799999,1.0,0.9871000000000001,1.0,1.0,4.7669107926
25,6,1,2,-1,0,-1,4,3,4.32456,4.32456,9.33853,9.33853,13.8584,23.231,0.32997,0.358431,0.179672,0.154355,0.823468,0.747549,0.8637,0.187563640305,1.0,0.7202,0.44310013362,0.9580164973,2.5934443545
26,5,0,1,2,-1,-1,0,-1,5.78631,11.2751,11.2751,11.2751,18.9336,18.9336,0.39481,0.514592,0.483114,0.530007,0.069872,0.0954086,0.99756594333,0.16660000000000003,1.0,0.6184987506999999,0.3494,0.9961,2.0878029839
27,6,1,3,-1,-1,0,-1,2,11.2751,11.2751,11.2751,16.2848,16.2848,18.7111,0.787622,0.779562,0.810859,0.565611,0.537596,0.140851,0.45994220888000004,0.99663019718,0.45943947892,1.0,0.7056147669799999,0.999862660578,3.6221008773
28,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.382036,0.987991,0.988382,0.954814,0.988182,0.992204,1.0,0.8441857173799999,1.0,1.0,1.0,1.0,5.2936092036
29,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.997289,0.992881,0.982786,0.955505,0.992881,0.974818,1.0,1.0,1.0,1.0,1.0,1.0,5.8961593822
30,1,2,1,-1,-1,-1,-1,-1,5.6423,5.6423,5.6423,5.6423,5.6423,5.6423,0.776183,0.770285,0.73601,0.761272,0.733735,0.77105,0.26438418609000003,0.34360922271,0.9437,1.0,0.98599164547,1.0,4.5485354451
31,5,1,3,1,-1,4,0,-1,11.2751,16.2848,16.2848,20.8722,24.7024,24.7024,0.797754,0.310704,0.28965,0.839466,0.993282,0.985573,0.46040000000000003,1.0,0.9999,0.38136538434199996,1.0,0.9999,4.2164290964
32,4,1,4,3,0,2,-1,-1,5.69944,16.9745,20.8722,23.231,23.231,23.231,0.669116,0.627132,0.357408,0.809988,0.783505,0.822489,0.0551,0.129,0.93939775051,0.7470329972,1.0,1.0,4.0696377424
33,6,1,1,0,2,4,-1,3,6.12595,11.4656,14.285,18.4791,18.4791,26.7355,0.386926,0.992245,0.831875,0.828711,0.777367,0.985977,0.17923438295000002,0.89042334077,1.0,1.0,0.4917,1.0,4.8031004987
34,5,1,3,2,4,1,-1,-1,11.2751,14.8134,19.7265,23.231,23.231,23.231,0.797409,0.336616,0.910954,0.982786,0.991211,0.991211,0.46027055224,0.3206,0.9766999999999999,0.99999290738,1.0,1.0,5.0101862228
35,4,2,1,3,0,-1,-1,-1,5.6423,11.396,16.0055,16.0055,16.0055,16.0055,0.776131,0.811847,0.911357,0.923297,0.917653,0.912818,0.0541,0.1389,0.5923,0.5125,0.9707932477600001,1.0,5.2531029964
36,6,1,0,-1,-1,-1,3,2,6.12595,6.12595,6.12595,6.12595,16.2848,18.7111,0.115695,0.115695,0.118879,0.11886,0.518699,0.21005,0.4290668332,0.42906683320000005,0.4575,0.45929736553,0.5866,0.999999860619,1.1978788514
37,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.987636,0.962218,0.959914,0.997289,0.997804,0.955505,1.0,1.0,1.0,1.0,1.0,1.0,5.8603672933
38,5,2,3,-1,-1,1,0,-1,5.75369,5.75369,5.75369,11.396,16.0055,16.0055,0.982786,0.997289,0.956628,0.759918,0.860968,0.828086,1.0,1.0,1.0,0.9630000000000001,0.38039999999999996,1.0,5.3856749386
39,6,1,0,4,3,1,-1,2,6.12595,10.7133,20.8722,24.7024,24.7024,26.7355,0.118406,0.181607,0.308192,0.991934,0.955505,0.993382,0.0476,0.9852,0.3101,1.0,1.0,1.0,3.5490267836
40,6,1,3,-1,1,-1,-1,2,11.2751,11.2751,16.2848,16.2848,16.2848,18.7111,0.794377,0.797754,0.31105,0.296785,0.28965,0.853105,1.0,0.46040000000000003,1.0,0.94109473895,0.9999,1.0,3.3427203955
41,6,1,2,4,1,0,3,0,4.32456,9.23771,13.8584,18.4791,26.7355,26.7355,0.372904,0.667026,0.459436,0.902635,0.986351,0.996336,0.12033397385,0.1365,1.0,0.70430773543,0.95836022994,0.985471656713,4.3846886456
42,4,2,2,3,1,-1,-1,-1,5.71934,10.6473,15.433,15.433,15.433,15.433,0.627826,0.524908,0.974547,0.977689,0.967472,0.900651,0.08136863110999999,0.6291,0.6512094830499999,1.0,1.0,1.0,4.9730938441
43,5,1,0,-1,1,4,3,-1,6.12595,6.12595,11.4656,15.6597,24.7024,24.7024,0.115994,0.11886,0.866462,0.985572,0.991111,0.962218,0.99537169284,0.45929736553,0.89727615637,1.0,1.0,1.0,4.0402164971
44,5,1,2,-1,4,1,3,-1,4.32456,4.32456,9.23771,13.8584,23.231,23.231,0.370401,0.332522,0.660945,0.47545,0.976612,0.950262,0.073305667531,0.9998,0.9513143235799999,1.0,0.7893,0.998826262877,3.7661923195
45,6,1,2,0,1,4,-1,-1,4.32456,9.33853,14.285,18.4791,18.4791,18.4791,0.368302,0.154355,0.886314,0.883834,0.896104,0.896104,0.011,0.7202,0.4405,1.0,1.0,1.0,4.0850130668
46,6,1,0,-1,-1,-1,4,1,6.12595,6.12595,6.12595,6.12595,10.7133,15.6597,0.11886,0.120281,0.106514,0.0862458,0.165844,0.970718,0.45929736553,1.0,0.9867114318500001,0.4526,0.9470000000000001,0.99999752961,1.5684629955
47,6,1,2,0,3,4,-1,1,4.32456,9.33853,18.7111,23.231,23.231,26.7355,0.368302,0.152054,0.103361,0.790705,0.798936,0.981727,0.011,0.9964999999999999,0.7746999999999999,0.99360947565,0.4613,0.97433017298,3.1950848493
48,2,2,2,3,-1,-1,-1,-1,5.71934,10.6473,10.6473,10.6473,10.6473,10.6473,0.626381,0.549401,0.555519,0.55035,0.546911,0.550082,1.0,0.11460000000000001,0.80449707463,1.0,1.0,0.999999683167,3.3786438236
49,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.386372,0.979232,0.956518,0.988382,0.956518,0.912568,1.0,0.8462815402,1.0,1.0,1.0,1.0,5.1795895442
50,6,1,0,-1,1,-1,3,2,6.12595,6.12595,11.4656,11.4656,20.5083,22.5415,0.112645,0.0982827,0.856859,0.845972,0.917681,0.87101,0.4546,0.9604,0.7196,0.4108,1.0,0.9991,3.7024497968
51,6,1,1,3,-1,-1,2,4,6.12595,16.2848,16.2848,16.2848,18.7111,23.231,0.390219,0.259295,0.258981,0.191417,0.889289,0.955105,0.1447966413,0.88704805385,1.0,0.5868,1.0,1.0,2.9443065662
52,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.397904,0.969418,0.979232,0.988182,0.950505,0.988382,1.0,1.0,0.8462815401999999,1.0,1.0,1.0,5.2736227186
53,6,1,4,0,-1,-1,2,-1,5.69944,10.7133,10.7133,10.7133,13.8584,13.8584,0.662215,0.197136,0.217572,0.232586,0.758641,0.769981,0.1065,0.9793999999999999,0.8371256687099999,0.99997791437,0.99529745033,1.0,2.8381301686
54,6,1,0,4,2,3,-1,1,6.12595,10.7133,13.8584,23.231,23.231,26.7355,0.105815,0.151439,0.723471,0.805257,0.796436,0.992881,0.4514,0.5956,0.9476,0.4952612999,1.0,1.0,3.5753004048
55,6,2,3,2,-1,-1,1,0,5.75369,10.6473,10.6473,10.6473,15.433,20.0425,0.99555,0.592292,0.574786,0.629234,0.955505,0.997306,1.0,0.83250822244,1.0,1.0,1.0,0.999229354718,4.7446732658
56,5,1,2,3,4,-1,0,-1,4.32456,14.8134,19.7265,19.7265,23.231,23.231,0.328056,0.317326,0.973847,0.978542,0.775753,0.766282,0.326,0.7258,1.0,1.0,0.349290138817,0.999981426934,4.1398068383
57,6,1,2,-1,-1,4,0,-1,4.32456,4.32456,4.32456,9.23771,13.8584,13.8584,0.372904,0.346147,0.361181,0.657699,0.61905,0.620628,0.12033397385,1.0,1.0,0.8622000000000001,1.0,0.9024451916075,2.9776082598
58,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.381428,0.987991,0.954814,0.968647,0.974542,0.8717,0.2803,0.8441857173799999,1.0,1.0,1.0,1.0,5.1391221508
59,5,1,2,1,0,-1,4,-1,4.32456,9.33853,14.285,14.285,18.4791,18.4791,0.372904,0.532086,0.971343,0.971343,0.825086,0.874583,0.12033397385,1.0,0.48992157751,0.48992157751,1.0,0.999891468728,4.5473434145
60,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.362765,0.985711,0.987611,0.992245,0.969519,0.973042,0.95375002647,1.0,1.0,0.89042334077,0.9999426524099999,1.0,5.2708933858
61,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.917568,0.997804,0.987636,0.991934,0.955505,0.992881,1.0,1.0,1.0,1.0,1.0,1.0,5.8433289618
62,1,2,1,-1,-1,-1,-1,-1,5.6423,5.6423,5.6423,5.6423,5.6423,5.6423,0.776318,0.695219,0.758877,0.73601,0.773863,0.764036,0.0146,0.9084,1.0,0.9437,0.322844800938,1.0,4.5043241431
63,6,1,4,-1,0,3,2,1,5.69944,5.69944,10.7133,20.8722,23.231,26.7355,0.562202,0.643862,0.236459,0.368136,0.8775,0.985572,0.7047,0.1952,0.90654538498,0.99999999742,1.0,1.0,3.6737313326
64,6,1,1,0,-1,2,-1,4,6.12595,11.4656,11.4656,14.285,14.285,18.4791,0.382036,0.988721,0.992031,0.967212,0.965289,0.794218,1.0,0.8117,0.8694738978500001,0.41969999999999996,0.5066999999999999,0.999999997689,5.0895079886
65,5,1,1,2,0,3,-1,-1,6.12595,9.33853,14.285,22.5415,22.5415,22.5415,0.328629,0.555588,0.985521,0.880584,0.915305,0.880584,0.8386,0.1165,0.9965999999999999,0.98,1.0,0.98,4.5462124608
66,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.987636,0.962218,0.962218,0.997289,0.974576,0.973847,1.0,1.0,1.0,1.0,1.0,1.0,5.8577845572
67,4,2,1,0,2,3,-1,-1,5.6423,10.2518,15.1146,20.0425,20.0425,20.0425,0.776877,0.771814,0.983419,0.877347,0.978242,0.997309,0.362262482,1.0,0.54311338211,0.9987999999999999,1.0,0.998028612195,5.3850084066
68,6,1,1,0,2,-1,4,-1,6.12595,11.4656,14.285,14.285,18.4791,18.4791,0.36799,0.971974,0.955841,0.965289,0.820778,0.708752,0.3119,0.8765999999999999,0.5758,0.5066999999999999,0.3938,0.8999,4.7906238129
69,5,1,2,3,4,0,1,-1,4.32456,14.8134,19.7265,23.231,26.7355,26.7355,0.357988,0.322072,0.973847,0.760936,0.988062,0.871208,0.2812,1.0,1.0,1.0,0.4728629877,0.9583,4.2741134669
70,6,1,0,4,3,2,-1,1,6.12595,10.7133,20.8722,23.231,23.231,26.7355,0.123395,0.193984,0.308192,0.839531,0.842842,0.953281,0.40769944348000003,0.77591491343,0.3101,0.66352045336,1.0,0.992388392433,3.2612256697
71,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.978542,0.944186,0.982786,0.99555,0.962218,0.985572,1.0,1.0,1.0,1.0,1.0,1.0,5.8488535867
72,6,1,2,-1,1,4,0,3,4.32456,4.32456,9.33853,13.8584,18.4791,26.7355,0.332522,0.359315,0.496189,0.518349,0.919509,0.95065,0.9998,0.9950261772,0.5885,0.75673959453,0.9319,0.999,3.576533748
73,6,0,1,-1,-1,-1,-1,0,5.78631,5.78631,5.78631,5.78631,5.78631,13.8631,0.412148,0.39481,0.400484,0.382147,0.403889,0.305937,0.23447492153000002,0.9975659433299999,0.99975233799,1.0,0.30330966524889996,0.912148741165,2.2994147332
74,5,1,2,1,0,4,-1,-1,4.32456,9.33853,14.285,18.4791,18.4791,18.4791,0.348513,0.524719,0.961664,0.875583,0.838305,0.844814,0.3104,0.99992551861,0.6361,0.6163000000000001,1.0,0.9661000000000001,4.3935990838
75,4,2,3,-1,-1,1,-1,-1,5.75369,5.75369,5.75369,11.396,11.396,11.396,0.987636,0.986277,0.955505,0.839169,0.826371,0.824677,1.0,1.0,1.0,0.56487272201,0.514,0.9999479009360001,5.4196355547
76,6,1,3,2,-1,-1,4,1,11.2751,14.8134,14.8134,14.8134,19.7265,23.231,0.803603,0.348425,0.342674,0.381503,0.988328,0.99555,0.44428736934,0.91775150766,0.9984999999999999,0.99503210816,0.6003456924699999,1.0,3.8600836726
77,1,2,1,-1,-1,-1,-1,-1,5.6423,5.6423,5.6423,5.6423,5.6423,5.6423,0.770283,0.770918,0.773863,0.655425,0.655425,0.770283,0.99985593732,0.9992,0.322844800938,0.9998,0.9998,0.999855937318,4.3961960902
78,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.960242,0.972969,0.96679,0.96466,0.893651,0.967016,0.99525537047,0.22092185735,0.99880105058,0.41169999999999995,1.0,0.9881,5.725327191
79,4,2,0,2,1,-1,-1,-1,5.52124,11.2406,15.1146,15.1146,15.1146,15.1146,0.96981,0.740051,0.98312,0.987923,0.956837,0.956148,0.28407480778,0.143361374703,0.75060889656,0.7413000000000001,0.8722000000000001,0.999215458876,5.5938880043
80,5,0,1,-1,-1,2,0,-1,5.78631,5.78631,5.78631,11.2751,18.9336,18.9336,0.373365,0.402581,0.375589,0.524425,0.0716183,0.0967577,0.98021971888,1.0,0.3944,0.5888,0.8103,0.997036810314,1.8443360217
81,5,1,2,-1,0,1,4,-1,4.32456,4.32456,9.33853,14.285,18.4791,18.4791,0.361181,0.372904,0.14232,0.886314,0.882957,0.877342,1.0,0.12033397384700001,0.9761,0.4405,0.72452080239,1.0,3.523017817
82,6,1,0,4,1,2,-1,3,6.12595,10.7133,15.6597,18.4791,18.4791,26.7355,0.109979,0.165844,0.988829,0.876704,0.864477,0.957608,0.9926,0.947,0.9792000000000001,1.0,0.9999999968,0.9889,3.963441162
83,6,1,4,3,1,2,-1,-1,5.69944,16.9745,20.8722,23.231,23.231,23.231,0.544142,0.601164,0.770524,0.965192,0.942947,0.924265,0.9817,0.2754,0.99316444621,0.59588885431,1.0,0.9717,4.7482326474
84,1,2,0,-1,-1,-1,-1,-1,5.52124,5.52124,5.52124,5.52124,5.52124,5.52124,0.973135,0.864948,0.954951,0.962272,0.961077,0.967016,0.276,0.8992,0.9622999999999999,1.0,1.0,0.9881,5.6833985259
85,6,1,0,-1,-1,-1,1,-1,6.12595,6.12595,6.12595,6.12595,11.4656,11.4656,0.123395,0.106514,0.117839,0.126104,0.848779,0.841818,0.40769944348000003,0.98671143185,0.99934288396,1.0,0.8029954395900001,1.0,2.1644485706
86,4,1,0,2,1,-1,-1,-1,6.12595,9.33853,14.285,14.285,14.285,14.285,0.0919433,0.257783,0.878116,0.84594,0.870374,0.838786,0.892,0.1313,0.7122999999999999,0.99971058323,0.8071393116900001,1.0,3.782942046
87,6,1,4,3,1,-1,2,0,5.69944,16.9745,20.8722,20.8722,23.231,26.7355,0.641318,0.612636,0.776048,0.772109,0.940729,0.924005,0.9999744592900001,1.0,0.41459999999999997,0.9752000000000001,0.6454,1.0,4.6668458447
88,5,2,2,3,0,-1,-1,-1,5.71934,10.6473,16.1685,16.1685,16.1685,16.1685,0.632176,0.50676,0.784324,0.801818,0.804789,0.805989,0.96791671806,0.6119,0.4939,0.48719999999999997,1.0,1.0,4.3358567242
89,3,2,2,3,0,-1,-1,-1,5.71934,10.6473,16.1685,16.1685,16.1685,16.1685,0.621961,0.546989,0.800967,0.766044,0.78209,0.790991,0.89913176763,0.71488741693,0.4583340991,0.9880935203500001,0.9955079955399999,0.998928819591,4.3090428296
90,6,1,2,0,3,1,-1,-1,4.32456,9.33853,18.7111,22.5415,22.5415,22.5415,0.373355,0.154355,0.149538,0.944186,0.974818,0.997804,0.2099,0.7202,0.341726622527,1.0,1.0,1.0,3.5940563036
91,4,1,2,-1,1,-1,-1,-1,4.32456,4.32456,9.33853,9.33853,9.33853,9.33853,0.364517,0.361181,0.537835,0.54305,0.505261,0.543789,0.0366,1.0,0.66782755013,1.0,0.9964999999999999,1.0,2.8556329207
92,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.993382,0.992881,0.917568,0.99555,0.955505,0.959914,1.0,1.0,1.0,1.0,1.0,1.0,5.8148003675
93,1,0,1,-1,-1,-1,-1,-1,5.78631,5.78631,5.78631,5.78631,5.78631,5.78631,0.33851,0.370386,0.400053,0.39481,0.389317,0.370386,0.8964,0.942,0.36569999999999997,0.9975659433299999,0.9779,0.9420000000000001,2.263461929
94,6,1,4,-1,1,2,-1,-1,5.69944,5.69944,10.7133,13.8584,13.8584,13.8584,0.654334,0.629513,0.883431,0.644577,0.615805,0.647286,1.0,0.7571,0.35419999999999996,1.0,1.0,1.0,4.0749451962
95,6,1,4,0,-1,-1,-1,1,5.69944,10.7133,10.7133,10.7133,10.7133,15.6597,0.660168,0.194166,0.234567,0.234567,0.232586,0.993382,0.082904167795,0.712,0.7938000000000001,0.7938000000000001,0.99997791437,1.0,2.5494355411
96,5,1,2,3,4,1,-1,-1,4.32456,14.8134,19.7265,23.231,23.231,23.231,0.346147,0.263735,0.985572,0.989434,0.995904,0.984577,1.0,0.6291,1.0,0.9999987697299999,1.0,1.0,4.5653689547
97,5,1,3,-1,1,-1,2,-1,11.2751,11.2751,16.2848,16.2848,18.7111,18.7111,0.746986,0.797754,0.303303,0.286629,0.851253,0.894067,1.0,0.46040000000000003,0.9666079059899999,0.90026820917,0.99941660807,0.9720795175020001,3.879991086
98,5,1,0,2,1,4,-1,-1,6.12595,9.33853,14.285,18.4791,18.4791,18.4791,0.0732855,0.196453,0.86361,0.981008,0.978282,0.973278,0.4042,0.7929999999999999,0.7805404219400001,0.5608,1.0,0.999889765299,4.0659154731
99,6,2,3,0,1,-1,-1,2,5.75369,11.2749,16.0055,16.0055,16.0055,20.0425,0.997289,0.950428,0.87242,0.877136,0.878611,0.987636,1.0,1.0,0.7354,1.0,1.0,1.0,5.5635208626
100,6,1,2,0,4,3,-1,1,4.32456,9.33853,13.8584,23.231,23.231,26.7355,0.36662,0.177628,0.822706,0.78863,0.704584,0.991934,0.2554,0.90881548283,0.40763456978,0.46381120842,0.9996,1.0,3.8521020125
101,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.390817,0.983902,0.974542,0.985811,0.914051,0.981777,0.108065956597,0.83291353116,1.0,1.0,1.0,1.0,5.2309006409
102,6,1,0,-1,-1,3,-1,1,6.12595,6.12595,6.12595,16.2848,16.2848,20.5083,0.115695,0.12313,0.107856,0.522538,0.528925,0.833344,0.4290668332,0.44958699941,0.44845452165,0.6986161973,0.6047,0.9999,2.2314890637
103,4,2,1,-1,3,0,-1,-1,5.6423,5.6423,11.396,16.0055,16.0055,16.0055,0.776318,0.765272,0.79889,0.923742,0.93389,0.921508,0.0146,0.35275133934,0.9931000000000001,0.98793961901,0.9998543010300001,0.9317,5.1196206334
104,6,1,1,4,-1,2,0,3,6.12595,10.7133,10.7133,13.8584,18.4791,26.7355,0.362765,0.872177,0.869825,0.495959,0.875017,0.988286,0.95375002647,0.17770000000000002,0.74141437129,0.9992000000000001,0.46790350791,0.9993000000000001,4.4640298039
105,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.944186,0.985572,0.982786,0.978542,0.955505,0.974818,1.0,1.0,1.0,1.0,1.0,1.0,5.8214085579
106,5,1,1,-1,0,4,2,-1,6.12595,6.12595,11.4656,15.6597,18.4791,18.4791,0.390219,0.376786,0.992245,0.99555,0.795518,0.768132,0.1447966413,0.9999987311699999,0.89042334077,1.0,1.0,0.9657,4.3184481809
107,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.955505,0.997289,0.987636,0.962218,0.99555,0.982786,1.0,1.0,1.0,1.0,1.0,1.0,5.8809845383
108,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.959914,0.918351,0.99555,0.955505,0.992881,0.978542,1.0,1.0,1.0,1.0,1.0,1.0,5.8007439763
109,5,1,2,3,-1,4,1,-1,4.32456,14.8134,14.8134,19.7265,23.231,23.231,0.368302,0.322072,0.317882,0.987636,0.958614,0.976942,0.011,1.0,0.7989063171199999,1.0,1.0,1.0,3.9314481036
110,5,1,2,1,0,4,-1,-1,4.32456,9.33853,14.285,18.4791,18.4791,18.4791,0.36662,0.517152,0.971928,0.862642,0.804451,0.884189,0.2554,0.63515921869,0.5732999999999999,1.0,1.0,1.0,4.4069827143
111,4,1,2,4,1,3,-1,-1,4.32456,9.23771,13.8584,23.231,23.231,23.231,0.328056,0.666147,0.47082,0.986631,0.975136,0.945405,0.326,0.9162,0.42002457598,0.8968868754099999,1.0,1.0,4.3721964843
112,5,2,3,-1,2,1,0,-1,5.75369,5.75369,10.6473,15.433,20.0425,20.0425,0.978542,0.982786,0.613786,0.99555,0.960191,0.955005,1.0,1.0,1.0,1.0,0.9905999999999999,1.0,5.4858596031
113,1,2,3,-1,-1,-1,-1,-1,5.75369,5.75369,5.75369,5.75369,5.75369,5.75369,0.997804,0.993382,0.974818,0.997289,0.982786,0.956628,1.0,1.0,1.0,1.0,1.0,1.0,5.9027061999
114,6,1,2,-1,0,3,4,-1,4.32456,4.32456,9.33853,18.7111,23.231,23.231,0.36662,0.348513,0.18319,0.148804,0.791811,0.815481,0.2554,0.3104,0.95343617179,0.9999999908099999,0.9774,0.999719392658,2.6544187765
115,6,1,1,4,2,3,-1,-1,6.12595,10.7133,13.8584,23.231,23.231,23.231,0.390094,0.878159,0.513282,0.991934,0.973847,0.917568,0.9792,0.6873,0.99999970191,1.0,1.0,1.0,4.6648839681
